sim_id is_study_rep study_rep sim_rep run_time is_study is_fire_output is_dynamics is_metapop is_metapop_full is_metapop_dynamics is_metapop_pops is_recol_rescue is_plants_pop is_dispersal scenario_file param1 val1 param2 val2 param3 val3
817 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.15 wind_prop 0.09
818 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.15 wind_prop 0.09
819 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.15 wind_prop 0.09
820 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.15 wind_prop 0.09
821 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.16 wind_prop 0.09
822 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.16 wind_prop 0.09
823 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.16 wind_prop 0.09
824 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.16 wind_prop 0.09
825 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.17 wind_prop 0.09
826 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.17 wind_prop 0.09
827 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.17 wind_prop 0.09
828 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.17 wind_prop 0.09
829 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.18 wind_prop 0.09
830 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.18 wind_prop 0.09
831 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.18 wind_prop 0.09
832 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.18 wind_prop 0.09
833 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.19 wind_prop 0.09
834 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.19 wind_prop 0.09
835 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.19 wind_prop 0.09
836 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.19 wind_prop 0.09
837 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.2 wind_prop 0.09
838 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.2 wind_prop 0.09
839 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.2 wind_prop 0.09
840 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.2 wind_prop 0.09
841 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0 wind_prop 0.1
842 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0 wind_prop 0.1
843 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0 wind_prop 0.1
844 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0 wind_prop 0.1
845 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.01 wind_prop 0.1
846 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.01 wind_prop 0.1
847 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.01 wind_prop 0.1
848 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.01 wind_prop 0.1
849 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.02 wind_prop 0.1
850 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.02 wind_prop 0.1
851 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.02 wind_prop 0.1
852 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.02 wind_prop 0.1
853 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.03 wind_prop 0.1
854 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.03 wind_prop 0.1
855 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.03 wind_prop 0.1
856 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.03 wind_prop 0.1
857 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.04 wind_prop 0.1
858 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.04 wind_prop 0.1
859 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.04 wind_prop 0.1
860 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.04 wind_prop 0.1
861 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.05 wind_prop 0.1
862 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.05 wind_prop 0.1
863 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.05 wind_prop 0.1
864 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.05 wind_prop 0.1
865 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.06 wind_prop 0.1
866 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.06 wind_prop 0.1
867 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.06 wind_prop 0.1
868 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.06 wind_prop 0.1
869 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.07 wind_prop 0.1
870 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.07 wind_prop 0.1
871 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.07 wind_prop 0.1
872 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.07 wind_prop 0.1
873 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.08 wind_prop 0.1
874 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.08 wind_prop 0.1
875 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.08 wind_prop 0.1
876 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.08 wind_prop 0.1
877 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.09 wind_prop 0.1
878 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.09 wind_prop 0.1
879 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.09 wind_prop 0.1
880 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.09 wind_prop 0.1
881 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.1 wind_prop 0.1
882 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.1 wind_prop 0.1
883 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.1 wind_prop 0.1
884 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.1 wind_prop 0.1
885 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.11 wind_prop 0.1
886 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.11 wind_prop 0.1
887 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.11 wind_prop 0.1
888 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.11 wind_prop 0.1
889 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.12 wind_prop 0.1
890 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.12 wind_prop 0.1
891 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.12 wind_prop 0.1
892 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.12 wind_prop 0.1
893 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.13 wind_prop 0.1
894 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.13 wind_prop 0.1
895 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.13 wind_prop 0.1
896 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.13 wind_prop 0.1
897 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.14 wind_prop 0.1
898 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.14 wind_prop 0.1
899 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.14 wind_prop 0.1
900 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.14 wind_prop 0.1
901 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.15 wind_prop 0.1
902 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.15 wind_prop 0.1
903 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.15 wind_prop 0.1
904 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.15 wind_prop 0.1
905 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.16 wind_prop 0.1
906 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.16 wind_prop 0.1
907 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.16 wind_prop 0.1
908 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.16 wind_prop 0.1
909 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.17 wind_prop 0.1
910 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.17 wind_prop 0.1
911 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.17 wind_prop 0.1
912 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.17 wind_prop 0.1
913 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.18 wind_prop 0.1
914 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.18 wind_prop 0.1
915 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.18 wind_prop 0.1
916 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.18 wind_prop 0.1
917 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.19 wind_prop 0.1
918 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.19 wind_prop 0.1
919 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.19 wind_prop 0.1
920 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.19 wind_prop 0.1
921 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.2 wind_prop 0.1
922 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.2 wind_prop 0.1
923 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.2 wind_prop 0.1
924 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.2 wind_prop 0.1
925 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0 wind_prop 0.11
926 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0 wind_prop 0.11
927 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0 wind_prop 0.11
928 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0 wind_prop 0.11
929 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.01 wind_prop 0.11
930 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.01 wind_prop 0.11
931 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.01 wind_prop 0.11
932 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.01 wind_prop 0.11
933 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.02 wind_prop 0.11
934 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.02 wind_prop 0.11
935 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.02 wind_prop 0.11
936 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.02 wind_prop 0.11
937 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.03 wind_prop 0.11
938 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.03 wind_prop 0.11
939 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.03 wind_prop 0.11
940 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.03 wind_prop 0.11
941 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.04 wind_prop 0.11
942 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.04 wind_prop 0.11
943 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.04 wind_prop 0.11
944 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.04 wind_prop 0.11
945 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.05 wind_prop 0.11
946 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.05 wind_prop 0.11
947 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.05 wind_prop 0.11
948 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.05 wind_prop 0.11
949 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.06 wind_prop 0.11
950 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.06 wind_prop 0.11
951 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.06 wind_prop 0.11
952 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.06 wind_prop 0.11
953 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.07 wind_prop 0.11
954 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.07 wind_prop 0.11
955 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.07 wind_prop 0.11
956 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.07 wind_prop 0.11
957 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.08 wind_prop 0.11
958 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.08 wind_prop 0.11
959 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.08 wind_prop 0.11
960 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.08 wind_prop 0.11
961 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.09 wind_prop 0.11
962 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.09 wind_prop 0.11
963 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.09 wind_prop 0.11
964 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.09 wind_prop 0.11
965 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.1 wind_prop 0.11
