sim_id is_study_rep study_rep sim_rep run_time is_study is_fire_output is_dynamics is_metapop is_metapop_full is_metapop_dynamics is_metapop_pops is_recol_rescue is_plants_pop scenario_file param1 val1 param2 val2 param3 val3
353 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.12 wind_prop 0.05
354 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.12 wind_prop 0.05
355 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.13 wind_prop 0.05
356 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.13 wind_prop 0.05
357 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.13 wind_prop 0.05
358 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.14 wind_prop 0.05
359 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.14 wind_prop 0.05
360 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.14 wind_prop 0.05
361 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.15 wind_prop 0.05
362 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.15 wind_prop 0.05
363 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.15 wind_prop 0.05
364 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.16 wind_prop 0.05
365 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.16 wind_prop 0.05
366 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.16 wind_prop 0.05
367 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.17 wind_prop 0.05
368 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.17 wind_prop 0.05
369 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.17 wind_prop 0.05
370 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.18 wind_prop 0.05
371 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.18 wind_prop 0.05
372 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.18 wind_prop 0.05
373 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.19 wind_prop 0.05
374 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.19 wind_prop 0.05
375 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.19 wind_prop 0.05
376 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.20 wind_prop 0.05
377 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.20 wind_prop 0.05
378 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.20 wind_prop 0.05
379 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.00 wind_prop 0.06
380 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.00 wind_prop 0.06
381 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.00 wind_prop 0.06
382 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.01 wind_prop 0.06
383 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.01 wind_prop 0.06
384 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.01 wind_prop 0.06
385 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.02 wind_prop 0.06
386 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.02 wind_prop 0.06
387 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.02 wind_prop 0.06
388 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.03 wind_prop 0.06
389 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.03 wind_prop 0.06
390 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.03 wind_prop 0.06
391 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.04 wind_prop 0.06
392 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.04 wind_prop 0.06
393 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.04 wind_prop 0.06
394 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.05 wind_prop 0.06
395 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.05 wind_prop 0.06
396 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.05 wind_prop 0.06
397 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.06 wind_prop 0.06
398 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.06 wind_prop 0.06
399 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.06 wind_prop 0.06
400 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.07 wind_prop 0.06
401 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.07 wind_prop 0.06
402 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.07 wind_prop 0.06
403 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.08 wind_prop 0.06
404 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.08 wind_prop 0.06
405 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.08 wind_prop 0.06
406 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.09 wind_prop 0.06
407 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.09 wind_prop 0.06
408 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.09 wind_prop 0.06
409 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.10 wind_prop 0.06
410 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.10 wind_prop 0.06
411 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.10 wind_prop 0.06
412 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.11 wind_prop 0.06
413 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.11 wind_prop 0.06
414 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.11 wind_prop 0.06
415 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.12 wind_prop 0.06
416 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.12 wind_prop 0.06
417 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.12 wind_prop 0.06
418 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.13 wind_prop 0.06
419 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.13 wind_prop 0.06
420 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.13 wind_prop 0.06
421 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.14 wind_prop 0.06
422 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.14 wind_prop 0.06
423 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.14 wind_prop 0.06
424 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.15 wind_prop 0.06
425 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.15 wind_prop 0.06
426 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.15 wind_prop 0.06
427 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.16 wind_prop 0.06
428 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.16 wind_prop 0.06
429 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.16 wind_prop 0.06
430 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.17 wind_prop 0.06
431 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.17 wind_prop 0.06
432 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.17 wind_prop 0.06
433 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.18 wind_prop 0.06
434 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.18 wind_prop 0.06
435 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.18 wind_prop 0.06
436 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.19 wind_prop 0.06
437 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.19 wind_prop 0.06
438 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.19 wind_prop 0.06
439 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.20 wind_prop 0.06
440 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.20 wind_prop 0.06
441 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.20 wind_prop 0.06
442 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.00 wind_prop 0.07
443 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.00 wind_prop 0.07
444 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.00 wind_prop 0.07
445 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.01 wind_prop 0.07
446 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.01 wind_prop 0.07
447 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.01 wind_prop 0.07
448 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.02 wind_prop 0.07
449 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.02 wind_prop 0.07
450 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.02 wind_prop 0.07
451 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.03 wind_prop 0.07
452 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.03 wind_prop 0.07
453 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.03 wind_prop 0.07
454 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.04 wind_prop 0.07
455 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.04 wind_prop 0.07
456 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.04 wind_prop 0.07
457 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.05 wind_prop 0.07
458 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.05 wind_prop 0.07
459 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.05 wind_prop 0.07
460 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.06 wind_prop 0.07
461 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.06 wind_prop 0.07
462 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.06 wind_prop 0.07
463 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.07 wind_prop 0.07
464 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.07 wind_prop 0.07
465 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.07 wind_prop 0.07
466 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.08 wind_prop 0.07
467 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.08 wind_prop 0.07
468 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.08 wind_prop 0.07
469 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.09 wind_prop 0.07
470 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.09 wind_prop 0.07
471 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.09 wind_prop 0.07
472 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.10 wind_prop 0.07
473 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.10 wind_prop 0.07
474 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.10 wind_prop 0.07
475 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.11 wind_prop 0.07
476 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.11 wind_prop 0.07
477 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.11 wind_prop 0.07
478 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.12 wind_prop 0.07
479 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.12 wind_prop 0.07
480 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.12 wind_prop 0.07
481 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.13 wind_prop 0.07
482 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.13 wind_prop 0.07
483 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.13 wind_prop 0.07
484 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.14 wind_prop 0.07
485 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.14 wind_prop 0.07
486 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.14 wind_prop 0.07
487 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.15 wind_prop 0.07
488 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.15 wind_prop 0.07
489 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.15 wind_prop 0.07
490 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.16 wind_prop 0.07
491 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.16 wind_prop 0.07
492 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.16 wind_prop 0.07
493 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.17 wind_prop 0.07
494 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.17 wind_prop 0.07
495 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.17 wind_prop 0.07
496 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.18 wind_prop 0.07
497 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.18 wind_prop 0.07
498 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.18 wind_prop 0.07
499 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.19 wind_prop 0.07
500 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.19 wind_prop 0.07
501 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.19 wind_prop 0.07
502 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.20 wind_prop 0.07
503 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.20 wind_prop 0.07
504 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.20 wind_prop 0.07
505 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.00 wind_prop 0.08
506 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.00 wind_prop 0.08
507 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.00 wind_prop 0.08
508 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.01 wind_prop 0.08
509 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.01 wind_prop 0.08
510 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.01 wind_prop 0.08
511 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.02 wind_prop 0.08
512 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.02 wind_prop 0.08
513 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.02 wind_prop 0.08
514 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.03 wind_prop 0.08
515 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.03 wind_prop 0.08
516 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.03 wind_prop 0.08
517 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.04 wind_prop 0.08
518 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.04 wind_prop 0.08
519 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.04 wind_prop 0.08
520 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.05 wind_prop 0.08
521 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.05 wind_prop 0.08
522 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.05 wind_prop 0.08
523 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.06 wind_prop 0.08
524 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.06 wind_prop 0.08
525 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.06 wind_prop 0.08
526 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.07 wind_prop 0.08
527 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.07 wind_prop 0.08
528 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.07 wind_prop 0.08
529 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.08 wind_prop 0.08
530 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.08 wind_prop 0.08
